2.5941893989885577e-04	9.2154224806999585e-01
2.7073718301783250e-04	9.2042006691286515e-01
2.8254923213011954e-04	9.1928191239664148e-01
2.9487663160055036e-04	9.1812756052909683e-01
3.0774186575755223e-04	9.1695678432532846e-01
3.2116839990301395e-04	9.1576935377439184e-01
3.3518072311138232e-04	9.1456503580587001e-01
3.4980439289604930e-04	9.1334359425639644e-01
3.6506608182449520e-04	9.1210478983615551e-01
3.8099362616722077e-04	9.1084838009536873e-01
3.9761607666918646e-04	9.0957411939080124e-01
4.1496375153637292e-04	9.0828175885229667e-01
4.3306829173410291e-04	9.0697104634937420e-01
4.5196271869798446e-04	9.0564172645790408e-01
4.7168149456273885e-04	9.0429354042689436e-01
4.9226058501875892e-04	9.0292622614540818e-01
5.1373752491105939e-04	9.0153951810964794e-01
5.3615148670024782e-04	9.0013314739022887e-01
5.5954335191039852e-04	8.9870684159968106e-01
5.8395578569413924e-04	8.9726032486020901e-01
6.0943331465095421e-04	8.9579331777174231e-01
6.3602240804063771e-04	8.9430553738032192e-01
6.6377156254002624e-04	8.9279669714685206e-01
6.9273139069760245e-04	8.9126650691626663e-01
7.2295471324729460e-04	8.8971467288714756e-01
7.5449665544986963e-04	8.8814089758184522e-01
7.8741474763761009e-04	8.8654487981714536e-01
8.2176903014568345e-04	8.8492631467553651e-01
8.5762216282158168e-04	8.8328489347712569e-01
8.9503953931237246e-04	8.8162030375226463e-01
9.3408940633821300e-04	8.7993222921493819e-01
9.7484298816966498e-04	8.7822034973698282e-01
1.0173746165358739e-03	8.7648434132319286e-01
1.0617618662005217e-03	8.7472387608738855e-01
1.1080856964528591e-03	8.7293862222951402e-01
1.1564305987718799e-03	8.7112824401383648e-01
1.2068847509329639e-03	8.6929240174833344e-01
1.2595401778380726e-03	8.6743075176533790e-01
1.3144929193628380e-03	8.6554294640354157e-01
1.3718432055266911e-03	8.6362863399143330e-01
1.4316956393055091e-03	8.6168745883227449e-01
1.4941593874202629e-03	8.5971906119070873e-01
1.5593483794495934e-03	8.5772307728111274e-01
1.6273815156295271e-03	8.5569913925778740e-01
1.6983828837193249e-03	8.5364687520711691e-01
1.7724819853290178e-03	8.5156590914180419e-01
1.8498139721214355e-03	8.4945586099731085e-01
1.9305198923195268e-03	8.4731634663063748e-01
2.0147469479686333e-03	8.4514697782157266e-01
2.1026487634228795e-03	8.4294736227656264e-01
2.1943856655454253e-03	8.4071710363534280e-01
2.2901249761336350e-03	8.3845580148050003e-01
2.3900413171025221e-03	8.3616305135011715e-01
2.4943169289831060e-03	8.3383844475368218e-01
2.6031420033166041e-03	8.3148156919143590e-01
2.7167150295507184e-03	8.2909200817735051e-01
2.8352431570707118e-03	8.2666934126593195e-01
2.9589425730256647e-03	8.2421314408305557e-01
